,syserr,ref_type,ref_scale,deblurr,psd_noise,psd_a,psd_u0,psd_b,psd_c,fwhm,amp,simple,tv,tv2
0,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
1,0.0,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,0.1,0.1,0.0,0.1
2,0.05,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.01,0.1,0.01
3,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
4,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.1
5,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.0,0.1,0.0
6,0.05,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
7,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,1.0,0.01,0.1
8,0.0,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
9,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,0.0
10,0.05,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
11,0.05,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
12,0.05,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
13,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.0
14,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.01
15,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,0.1,0.0
16,0.02,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
17,0.0,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
18,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.0
19,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
20,0.0,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.0,1.0,0.0
21,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.01,0.1
22,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.0,0.1,0.0
23,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.01,0.1
24,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
25,0.0,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
26,0.05,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
27,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
28,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.0
29,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,0.1,0.0
30,0.05,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
31,0.0,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
32,0.0,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
33,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,0.1,0.01
34,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.0
35,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.0,0.1
36,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.1,0.0
37,0.02,dime,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
38,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,0.1
39,0.05,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
40,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
41,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.01,0.1,0.01
42,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
43,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
44,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
45,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
46,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.0
47,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
48,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
49,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
50,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
51,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
52,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.0,0.1,0.0
53,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.0
54,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
55,0.05,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.01,0.0
56,0.02,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.01,0.1,0.01
57,0.05,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
58,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.0,1.0,0.1
59,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.1,0.1,0.01
60,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
61,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,0.1,0.0
62,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.0,0.1
63,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
64,0.05,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
65,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.0,0.01
66,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
67,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.0,0.1
68,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
69,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,0.1,0.0
70,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.0,1.0,0.01
71,0.05,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
72,0.05,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
73,0.0,dime,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.01,0.1,0.0
74,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
75,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.0,0.01
76,0.02,dime,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
77,0.02,dime,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,0.0
78,0.0,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
79,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.01
80,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.01,0.0
81,0.02,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
82,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
83,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.0,1.0,0.0
84,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
85,0.02,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,90,1.0,0.01,0.1,0.0
86,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
87,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.0,1.0,0.0
88,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
89,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
90,0.05,dime,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
91,0.02,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
92,0.05,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
93,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.0
94,0.02,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
95,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.01,1.0,0.0
96,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,0.1,0.1,0.0,0.01
97,0.02,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
98,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.0
99,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,0.1,0.1,0.01,0.01
100,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.01,0.01
101,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.1,0.1
102,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.01
103,0.02,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
104,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
105,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.01,0.1
106,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.1
107,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.01,0.0
108,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
109,0.02,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
110,0.05,dime,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
111,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
112,0.0,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
113,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.01,0.1
114,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.01,0.1
115,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
116,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
117,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.0,1.0,0.01
118,0.05,dime,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.0,0.1,0.01
119,0.0,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
120,0.0,dime,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
121,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.1,0.0
122,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.0,0.1,0.0
123,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
124,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,0.1,0.1
125,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.01,0.01
126,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
127,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,0.1,0.01
128,0.05,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.01,0.1,0.01
129,0.05,dime,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
130,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,0.1,0.1
131,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
132,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,1.0,0.1
133,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,0.01
134,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
135,0.05,dime,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.0
136,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
137,0.05,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
138,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
139,0.02,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
140,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,0.1,0.0
141,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,0.1,0.1,0.0,0.1
142,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.01,0.1,0.0
143,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.01,0.0
144,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
145,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.01,1.0,0.0
146,0.05,dime,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
147,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
148,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.1
149,0.05,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,0.01
150,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
151,0.02,dime,2.0,True,True,0.02,2.0,3.0,2.0,70,1.0,0.01,0.1,0.0
152,0.05,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.0,0.01
153,0.02,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
154,0.05,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
155,0.05,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
156,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
157,0.05,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
158,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
159,0.05,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
160,0.02,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
161,0.05,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
162,0.05,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
163,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
164,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.0,0.1
165,0.05,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.01,0.1,0.0
166,0.02,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
167,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.0,0.1,0.0
168,0.05,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
169,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
170,0.05,dime,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
171,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
172,0.02,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
173,0.05,dime,2.0,True,True,0.025,2.0,1.0,2.0,90,1.0,0.01,0.1,0.01
174,0.0,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.0,0.1
175,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.1,0.1,0.0
176,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
177,0.02,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
178,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,0.1,0.1,0.01,0.01
179,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
180,0.02,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
181,0.0,dime,2.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
182,0.05,dime,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.01,0.1,0.01
183,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
184,0.05,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
185,0.02,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
186,0.02,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
187,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.1,0.0
188,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
189,0.02,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
190,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.1,0.0
191,0.0,dime,2.0,True,True,0.025,2.0,1.0,2.0,90,1.0,0.01,0.1,0.0
192,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
193,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
194,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,0.1,0.01
195,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.0,0.01
196,0.05,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
197,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
198,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.01,0.1,0.01
199,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.0,0.01
200,0.02,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.0,0.01
201,0.02,quarter1,1.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.01,0.1,0.01
202,0.05,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
203,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
204,0.02,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
205,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
206,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
207,0.05,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.0
208,0.05,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
209,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
210,0.05,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
211,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.01,0.1,0.0
212,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.0,1.0,0.01
213,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
214,0.05,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.01,0.1,0.0
215,0.02,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.01,0.01
216,0.0,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
217,0.02,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
218,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
219,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
220,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
221,0.05,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
222,0.05,dime,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
223,0.05,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
224,0.02,dime,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
225,0.0,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.0,0.1
226,0.02,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
227,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.0,0.1
228,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
229,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.0,0.1,0.0
230,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
231,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
232,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,0.1,0.1
233,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
234,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.1,0.1,0.01
235,0.0,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
236,0.05,dime,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
