,syserr,ref_type,ref_scale,deblurr,psd_noise,psd_a,psd_u0,psd_b,psd_c,fwhm,amp,simple,tv,tv2
237,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.01,0.1,0.0
238,0.05,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
239,0.05,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.01
240,0.02,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
241,0.05,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.01,0.1,0.01
242,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.01
243,0.0,dime,2.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,0.1,0.1
244,0.05,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
245,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.01,0.1
246,0.05,dime,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
247,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
248,0.02,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
249,0.02,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.01,0.0
250,0.05,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.0
251,0.02,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
252,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
253,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.1,0.0
254,0.05,dime,1.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
255,0.05,dime,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.01
256,0.05,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.0,0.01
257,0.02,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
258,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,0.0
259,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
260,0.05,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
261,0.02,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
262,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,0.01
263,0.05,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
264,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
265,0.02,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
266,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
267,0.05,quarter1,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
268,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
269,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,1.0,0.1
270,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
271,0.05,dime,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
272,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
273,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
274,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
275,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
276,0.0,dime,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
277,0.05,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.0,0.1
278,0.0,dime,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.01,0.1,0.0
279,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.0,0.1
280,0.0,dime,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.01,0.01
281,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,0.1,0.0
282,0.05,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
283,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.1,0.1
284,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
285,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.0,0.1
286,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.01,1.0,0.01
287,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.0,1.0,0.0
288,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,0.1,0.1,0.0,0.1
289,0.05,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
290,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.0
291,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.0,1.0,0.01
292,0.02,dime,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
293,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.01,0.01
294,0.0,dime,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.01,0.1
295,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
296,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.1,0.01
297,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.1,0.01
298,0.0,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
299,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
300,0.0,dime,2.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.0,0.01
301,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,1.0,0.0
302,0.0,dime,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
303,0.05,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
304,0.05,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.01,0.1,0.0
305,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.01,0.1
306,0.02,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.0
307,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.0,0.1
308,0.02,quarter1,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
309,0.02,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.01,0.1,0.0
310,0.0,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.01,0.1,0.0
311,0.02,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
312,0.0,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.01,1.0,0.01
313,0.05,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.01,0.1,0.01
314,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
315,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.0,0.1
316,0.0,dime,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,0.1,0.01
317,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
318,0.05,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
319,0.0,dime,1.0,True,True,0.02,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
320,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.0
321,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.01,0.1,0.01
322,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.01,0.1,0.01
323,0.05,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
324,0.02,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
325,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
326,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.0
327,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
328,0.05,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
329,0.02,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
330,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
331,0.02,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.0
332,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.01,0.1,0.01
333,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
334,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,0.01
335,0.02,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.01,0.1,0.0
336,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,80,1.0,0.1,0.1,0.0
337,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.01,1.0,0.0
338,0.02,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,1.0,0.1
339,0.05,quarter1,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.0
340,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,0.1,0.1
341,0.05,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
342,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.0
343,0.05,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
344,0.0,quarter1,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.0,1.0,0.0
345,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.01
346,0.0,dime,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.01,0.1,0.0
347,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.01,0.1,0.0
348,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,0.1,0.1
349,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,0.1,0.1,0.01,0.0
350,0.05,dime,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
351,0.05,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
352,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
353,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
354,0.05,quarter1,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
355,0.05,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
356,0.02,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
357,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
358,0.0,dime,2.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
359,0.05,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
360,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,0.1
361,0.02,quarter1,1.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
362,0.02,quarter1,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.0,0.1,0.0
363,0.02,dime,2.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.01,1.0,0.01
364,0.0,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
365,0.02,dime,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
366,0.0,dime,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.01,0.1,0.01
367,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.1,0.1
368,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.01,0.1,0.1
369,0.05,dime,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.1,0.01
370,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.0,0.1
371,0.02,dime,2.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.0
372,0.05,quarter1,2.0,True,True,0.025,2.0,1.0,2.0,90,1.0,0.1,0.0,0.01
373,0.02,dime,2.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.01,0.1,0.01
374,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
375,0.02,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.0,0.1
376,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,0.0
377,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,0.1,0.01
378,0.02,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,70,1.0,0.01,0.01,0.0
379,0.02,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.1
380,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,0.1
381,0.0,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
382,0.02,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
383,0.02,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,0.1,0.1,0.1,0.01
384,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
385,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,80,1.0,0.1,0.0,0.1
386,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,1.0,0.1,0.1
387,0.0,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.01
388,0.02,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.0,0.1,0.01
389,0.05,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.1,1.0,0.01
390,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,0.1,0.1
391,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
392,0.02,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
393,0.05,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
394,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.0,0.1
395,0.05,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,70,1.0,0.01,0.1,0.0
396,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,1.0,0.0
397,0.0,dime,2.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.01,0.1,0.0
398,0.02,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.01,0.1
399,0.05,quarter1,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.1,0.01
400,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
401,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
402,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.01,0.1,0.01
403,0.05,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.01,0.01
404,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
405,0.05,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
406,0.05,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,0.1,0.1
407,0.05,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.0,0.01
408,0.02,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
409,0.02,quarter1,2.0,True,True,0.025,2.0,1.0,2.0,90,1.0,0.01,0.1,0.01
410,0.05,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.0,0.01
411,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,90,1.0,0.1,0.1,0.0
412,0.05,dime,2.0,True,True,0.025,2.0,3.0,2.0,70,1.0,0.01,0.1,0.0
413,0.05,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
414,0.0,dime,2.0,True,True,0.015,2.0,1.0,2.0,70,1.0,0.0,0.1,0.0
415,0.05,quarter1,1.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.1,0.1,0.01
416,0.0,dime,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
417,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.01,0.1
418,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
419,0.02,dime,1.0,True,True,0.015,2.0,1.0,2.0,80,1.0,0.1,0.01,0.1
420,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.1,0.0
421,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
422,0.05,dime,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.0
423,0.05,quarter1,1.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.0
424,0.02,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
425,0.05,quarter1,1.0,True,True,0.025,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
426,0.02,dime,1.0,True,False,1.0,1.0,1.0,1.0,90,1.0,1.0,0.0,0.1
427,0.02,dime,2.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
428,0.0,dime,2.0,True,True,0.02,2.0,3.0,2.0,80,1.0,0.1,0.0,0.1
429,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
430,0.05,dime,1.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
431,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.0
432,0.0,dime,1.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.1,0.01
433,0.02,quarter1,2.0,True,True,0.015,2.0,2.0,2.0,90,1.0,0.1,0.01,0.01
434,0.05,dime,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
435,0.0,dime,2.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.0,0.1
436,0.02,quarter1,2.0,True,True,0.02,2.0,1.0,2.0,80,1.0,0.1,0.01,0.01
437,0.05,quarter1,1.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
438,0.0,dime,2.0,True,True,0.015,2.0,5.0,2.0,90,1.0,0.1,0.01,0.1
439,0.02,quarter1,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
440,0.05,quarter1,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.1,0.1
441,0.05,quarter1,1.0,True,True,0.025,2.0,3.0,2.0,90,1.0,0.1,0.1,0.0
442,0.02,dime,1.0,True,True,0.015,2.0,5.0,2.0,80,1.0,0.1,0.1,0.1
443,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,1.0,0.01
444,0.05,dime,1.0,True,True,0.02,2.0,2.0,2.0,70,1.0,0.01,0.1,0.0
445,0.05,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
446,0.0,dime,2.0,True,True,0.02,2.0,1.0,2.0,90,1.0,0.1,0.1,0.1
447,0.05,dime,2.0,True,True,0.015,2.0,3.0,2.0,90,1.0,0.1,0.01,0.01
448,0.0,dime,1.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.0
449,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,70,1.0,0.1,1.0,0.1
450,0.05,quarter1,1.0,True,False,1.0,1.0,1.0,1.0,80,1.0,0.01,1.0,0.1
451,0.05,quarter1,2.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
452,0.02,dime,2.0,True,True,0.025,2.0,5.0,2.0,70,1.0,0.01,0.1,0.1
453,0.02,dime,1.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.01,0.01
454,0.02,dime,2.0,True,True,0.02,2.0,2.0,2.0,90,1.0,0.1,0.01,0.1
455,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.01,0.1
456,0.05,dime,2.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
457,0.02,quarter1,2.0,True,False,1.0,1.0,1.0,1.0,90,1.0,0.1,0.1,0.01
458,0.0,dime,2.0,True,True,0.025,2.0,2.0,2.0,80,1.0,0.1,0.0,0.1
459,0.02,quarter1,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.1,0.1
460,0.0,dime,2.0,True,True,0.015,2.0,2.0,2.0,80,1.0,0.1,0.01,0.1
461,0.0,dime,2.0,True,False,1.0,1.0,1.0,1.0,70,1.0,0.1,0.0,0.1
462,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
463,0.02,dime,1.0,True,True,0.025,2.0,5.0,2.0,90,1.0,0.1,0.0,0.1
464,0.05,quarter1,1.0,True,True,0.015,2.0,5.0,2.0,70,1.0,0.1,0.1,0.1
465,0.02,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.0
466,0.02,dime,2.0,True,True,0.015,2.0,1.0,2.0,90,1.0,0.1,0.01,0.1
467,0.05,quarter1,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.01,0.1
468,0.05,dime,1.0,True,True,0.015,2.0,1.0,2.0,90,0.1,0.1,0.01,0.01
469,0.05,dime,1.0,True,True,0.015,2.0,3.0,2.0,80,1.0,0.1,0.1,0.01
470,0.0,dime,1.0,True,True,0.02,2.0,3.0,2.0,90,1.0,0.1,0.1,0.01
471,0.05,dime,2.0,True,True,0.025,2.0,2.0,2.0,90,1.0,0.1,0.0,0.01
472,0.05,dime,1.0,True,True,0.02,2.0,5.0,2.0,70,1.0,0.01,0.1,0.01
